,name,moves
83759,Mr. Rime,Thunder
83760,Mr. Rime,Psychic
83761,Mr. Rime,Metronome
83762,Mr. Rime,Substitute
83763,Mr. Rime,Psyshock
83764,Mr. Rime,Endure
83765,Mr. Rime,Sleep Talk
83766,Mr. Rime,Baton Pass
83767,Mr. Rime,Encore
83768,Mr. Rime,Shadow Ball
83769,Mr. Rime,Future Sight
83770,Mr. Rime,Uproar
83771,Mr. Rime,Taunt
83772,Mr. Rime,Trick
83773,Mr. Rime,Skill Swap
83774,Mr. Rime,Iron Defense
83775,Mr. Rime,Calm Mind
83776,Mr. Rime,Focus Blast
83777,Mr. Rime,Energy Ball
83778,Mr. Rime,Nasty Plot
83779,Mr. Rime,Zen Headbutt
83780,Mr. Rime,Grass Knot
83781,Mr. Rime,Foul Play
83782,Mr. Rime,Stored Power
83783,Mr. Rime,Ally Switch
83784,Mr. Rime,Dazzling Gleam
83785,Mr. Rime,Fake Out
83786,Mr. Rime,Confuse Ray
83787,Mr. Rime,Power Split
83788,Mr. Rime,Tickle
83789,Mr. Rime,Triple Axel
83790,Mr. Rime,Expanding Force
83791,Mr. Rime,Max Lightning
83792,Mr. Rime,Max Strike
83793,Mr. Rime,Max Knuckle
83794,Mr. Rime,Max Phantasm
83795,Mr. Rime,Max Hailstorm
83796,Mr. Rime,Max Starfall
83797,Mr. Rime,Max Mindstorm
83798,Mr. Rime,Max Quake
83799,Mr. Rime,Max Darkness
83800,Mr. Rime,Max Overgrowth
83801,Mr. Rime,Max Guard
83802,Runerigus,Shadow Claw
83803,Runerigus,Shadow Claw
83804,Runerigus,Scary Face
83805,Runerigus,Astonish
83806,Runerigus,Protect
83807,Runerigus,Haze
83808,Runerigus,Night Shade
83809,Runerigus,Disable
83810,Runerigus,Brutal Swing
83811,Runerigus,Crafty Shield
83812,Runerigus,Hex
83813,Runerigus,Mean Look
83814,Runerigus,Slam
83815,Runerigus,Curse
83816,Runerigus,Shadow Ball
83817,Runerigus,Earthquake
83818,Runerigus,Power Split
83819,Runerigus,Guard Split
83820,Runerigus,Destiny Bond
83821,Runerigus,Hyper Beam
83822,Runerigus,Giga Impact
83823,Runerigus,Safeguard
83824,Runerigus,Rest
83825,Runerigus,Rock Slide
83826,Runerigus,Thief
83827,Runerigus,Snore
83828,Runerigus,Protect
83829,Runerigus,Scary Face
83830,Runerigus,Attract
83831,Runerigus,Sandstorm
83832,Runerigus,Rain Dance
83833,Runerigus,Will-O-Wisp
83834,Runerigus,Facade
83835,Runerigus,Revenge
83836,Runerigus,Imprison
83837,Runerigus,Fake Tears
83838,Runerigus,Rock Tomb
83839,Runerigus,Sand Tomb
83840,Runerigus,Rock Blast
83841,Runerigus,Payback
83842,Runerigus,Power Swap
83843,Runerigus,Guard Swap
83844,Runerigus,Shadow Claw
83845,Runerigus,Trick Room
83846,Runerigus,Wonder Room
83847,Runerigus,Round
83848,Runerigus,Hex
83849,Runerigus,Bulldoze
83850,Runerigus,Phantom Force
83851,Runerigus,Brutal Swing
83852,Runerigus,Earthquake
83853,Runerigus,Psychic
83854,Runerigus,Amnesia
83855,Runerigus,Substitute
83856,Runerigus,Endure
83857,Runerigus,Sleep Talk
83858,Runerigus,Shadow Ball
83859,Runerigus,Taunt
83860,Runerigus,Trick
83861,Runerigus,Skill Swap
83862,Runerigus,Iron Defense
83863,Runerigus,Calm Mind
83864,Runerigus,Toxic Spikes
83865,Runerigus,Dark Pulse
83866,Runerigus,Dragon Pulse
83867,Runerigus,Energy Ball
83868,Runerigus,Earth Power
83869,Runerigus,Nasty Plot
83870,Runerigus,Zen Headbutt
83871,Runerigus,Stone Edge
83872,Runerigus,Stealth Rock
83873,Runerigus,Grass Knot
83874,Runerigus,Ally Switch
83875,Runerigus,Body Press
83876,Runerigus,Memento
83877,Runerigus,Poltergeist
83878,Runerigus,Max Strike
83879,Runerigus,Max Knuckle
83880,Runerigus,Max Phantasm
83881,Runerigus,Max Wyrmwind
83882,Runerigus,Max Mindstorm
83883,Runerigus,Max Rockfall
83884,Runerigus,Max Quake
83885,Runerigus,Max Darkness
83886,Runerigus,Max Overgrowth
83887,Runerigus,Max Guard
83888,Milcery,Tackle
83889,Milcery,Aromatic Mist
83890,Milcery,Sweet Kiss
83891,Milcery,Sweet Scent
83892,Milcery,Draining Kiss
83893,Milcery,Aromatherapy
83894,Milcery,Attract
83895,Milcery,Acid Armor
83896,Milcery,Dazzling Gleam
83897,Milcery,Recover
83898,Milcery,Misty Terrain
83899,Milcery,Entrainment
83900,Milcery,Rest
83901,Milcery,Snore
83902,Milcery,Protect
83903,Milcery,Charm
83904,Milcery,Attract
83905,Milcery,Facade
83906,Milcery,Helping Hand
83907,Milcery,Fling
83908,Milcery,Round
83909,Milcery,Draining Kiss
83910,Milcery,Misty Terrain
83911,Milcery,Substitute
83912,Milcery,Endure
83913,Milcery,Sleep Talk
83914,Milcery,Stored Power
83915,Milcery,Dazzling Gleam
83916,Milcery,Baby-Doll Eyes
83917,Milcery,Last Resort
83918,Milcery,Celebrate
83919,Milcery,Max Strike
83920,Milcery,Max Starfall
83921,Milcery,Max Mindstorm
83922,Milcery,Max Darkness
83923,Milcery,Max Guard
83924,Alcremie,Decorate
83925,Alcremie,Decorate
83926,Alcremie,Tackle
83927,Alcremie,Aromatic Mist
83928,Alcremie,Sweet Kiss
83929,Alcremie,Sweet Scent
83930,Alcremie,Draining Kiss
83931,Alcremie,Aromatherapy
83932,Alcremie,Attract
83933,Alcremie,Acid Armor
83934,Alcremie,Dazzling Gleam
83935,Alcremie,Recover
83936,Alcremie,Misty Terrain
83937,Alcremie,Entrainment
83938,Alcremie,Hyper Beam
83939,Alcremie,Giga Impact
83940,Alcremie,Magical Leaf
83941,Alcremie,Solar Beam
83942,Alcremie,Light Screen
83943,Alcremie,Safeguard
83944,Alcremie,Rest
83945,Alcremie,Snore
83946,Alcremie,Protect
83947,Alcremie,Giga Drain
83948,Alcremie,Charm
83949,Alcremie,Attract
83950,Alcremie,Facade
83951,Alcremie,Helping Hand
83952,Alcremie,Imprison
83953,Alcremie,Fake Tears
83954,Alcremie,Fling
83955,Alcremie,Drain Punch
83956,Alcremie,Wonder Room
83957,Alcremie,Magic Room
83958,Alcremie,Round
83959,Alcremie,Draining Kiss
83960,Alcremie,Misty Terrain
83961,Alcremie,Mystical Fire
83962,Alcremie,Psychic
83963,Alcremie,Metronome
83964,Alcremie,Tri Attack
83965,Alcremie,Substitute
83966,Alcremie,Psyshock
83967,Alcremie,Endure
83968,Alcremie,Sleep Talk
83969,Alcremie,Encore
83970,Alcremie,Calm Mind
83971,Alcremie,Energy Ball
83972,Alcremie,Stored Power
83973,Alcremie,Play Rough
83974,Alcremie,Dazzling Gleam
83975,Alcremie,Baby-Doll Eyes
83976,Alcremie,Last Resort
83977,Alcremie,Misty Explosion
83978,Alcremie,Max Flare
83979,Alcremie,Max Strike
83980,Alcremie,Max Knuckle
83981,Alcremie,Max Starfall
83982,Alcremie,Max Mindstorm
83983,Alcremie,Max Darkness
83984,Alcremie,Max Overgrowth
83985,Alcremie,Max Guard
83986,Alcremie,G-Max Finale
83987,Alcremie,Celebrate
83988,Falinks,Tackle
83989,Falinks,Protect
83990,Falinks,Rock Smash
83991,Falinks,Focus Energy
83992,Falinks,Headbutt
83993,Falinks,Bulk Up
83994,Falinks,Endure
83995,Falinks,Reversal
83996,Falinks,First Impression
83997,Falinks,No Retreat
83998,Falinks,Iron Defense
83999,Falinks,Close Combat
84000,Falinks,Megahorn
84001,Falinks,Counter
84002,Falinks,Hyper Beam
84003,Falinks,Giga Impact
84004,Falinks,Screech
84005,Falinks,Rest
84006,Falinks,Rock Slide
84007,Falinks,Snore
84008,Falinks,Protect
84009,Falinks,Beat Up
84010,Falinks,Facade
84011,Falinks,Helping Hand
84012,Falinks,Revenge
84013,Falinks,Brick Break
84014,Falinks,Rock Tomb
84015,Falinks,Payback
84016,Falinks,Assurance
84017,Falinks,Round
84018,Falinks,Retaliate
84019,Falinks,False Swipe
84020,Falinks,Smart Strike
84021,Falinks,Swords Dance
84022,Falinks,Agility
84023,Falinks,Focus Energy
84024,Falinks,Substitute
84025,Falinks,Reversal
84026,Falinks,Endure
84027,Falinks,Sleep Talk
84028,Falinks,Megahorn
84029,Falinks,Superpower
84030,Falinks,Iron Defense
84031,Falinks,Bulk Up
84032,Falinks,Close Combat
84033,Falinks,Poison Jab
84034,Falinks,Focus Blast
84035,Falinks,Zen Headbutt
84036,Falinks,Iron Head
84037,Falinks,Throat Chop
84038,Falinks,Coaching
84039,Falinks,Max Flutterby
84040,Falinks,Max Strike
84041,Falinks,Max Knuckle
84042,Falinks,Max Ooze
84043,Falinks,Max Mindstorm
84044,Falinks,Max Rockfall
84045,Falinks,Max Darkness
84046,Falinks,Max Steelspike
84047,Falinks,Max Guard
84048,Pincurchin,Peck
84049,Pincurchin,Thunder Shock
84050,Pincurchin,Water Gun
84051,Pincurchin,Charge
84052,Pincurchin,Fury Attack
84053,Pincurchin,Spark
84054,Pincurchin,Bubble Beam
84055,Pincurchin,Recover
84056,Pincurchin,Curse
84057,Pincurchin,Electric Terrain
84058,Pincurchin,Poison Jab
84059,Pincurchin,Zing Zap
84060,Pincurchin,Acupressure
84061,Pincurchin,Discharge
84062,Pincurchin,Pin Missile
84063,Pincurchin,Thunder Wave
84064,Pincurchin,Self-Destruct
84065,Pincurchin,Rest
84066,Pincurchin,Snore
84067,Pincurchin,Protect
84068,Pincurchin,Attract
84069,Pincurchin,Rain Dance
84070,Pincurchin,Facade
84071,Pincurchin,Brine
84072,Pincurchin,Payback
84073,Pincurchin,Assurance
84074,Pincurchin,Venoshock
84075,Pincurchin,Round
84076,Pincurchin,Hex
84077,Pincurchin,Electric Terrain
84078,Pincurchin,Hydro Pump
84079,Pincurchin,Surf
84080,Pincurchin,Thunderbolt
84081,Pincurchin,Thunder
84082,Pincurchin,Substitute
84083,Pincurchin,Reversal
84084,Pincurchin,Spikes
84085,Pincurchin,Endure
84086,Pincurchin,Sleep Talk
84087,Pincurchin,Muddy Water
84088,Pincurchin,Toxic Spikes
84089,Pincurchin,Poison Jab
84090,Pincurchin,Scald
84091,Pincurchin,Venom Drench
84092,Pincurchin,Throat Chop
84093,Pincurchin,Liquidation
84094,Pincurchin,Memento
84095,Pincurchin,Sucker Punch
84096,Pincurchin,Rising Voltage
84097,Pincurchin,Max Flutterby
84098,Pincurchin,Max Lightning
84099,Pincurchin,Max Strike
84100,Pincurchin,Max Knuckle
84101,Pincurchin,Max Phantasm
84102,Pincurchin,Max Ooze
84103,Pincurchin,Max Geyser
84104,Pincurchin,Max Airstream
84105,Pincurchin,Max Darkness
84106,Pincurchin,Max Guard
84107,Snom,Powder Snow
84108,Snom,Struggle Bug
84109,Snom,Rest
84110,Snom,Snore
84111,Snom,Protect
84112,Snom,Icy Wind
84113,Snom,Attract
84114,Snom,Facade
84115,Snom,Icicle Spear
84116,Snom,Round
84117,Snom,Substitute
84118,Snom,Endure
84119,Snom,Sleep Talk
84120,Snom,Bug Buzz
84121,Snom,Fairy Wind
84122,Snom,Mirror Coat
84123,Snom,Bug Bite
84124,Snom,Skitter Smack
84125,Snom,Max Flutterby
84126,Snom,Max Strike
84127,Snom,Max Hailstorm
84128,Snom,Max Starfall
84129,Snom,Max Mindstorm
84130,Snom,Max Guard
84131,Frosmoth,Icy Wind
84132,Frosmoth,Icy Wind
84133,Frosmoth,Powder Snow
84134,Frosmoth,Struggle Bug
84135,Frosmoth,Helping Hand
84136,Frosmoth,Attract
84137,Frosmoth,Stun Spore
84138,Frosmoth,Infestation
84139,Frosmoth,Mist
84140,Frosmoth,Defog
84141,Frosmoth,Feather Dance
84142,Frosmoth,Aurora Beam
84143,Frosmoth,Hail
84144,Frosmoth,Bug Buzz
84145,Frosmoth,Aurora Veil
84146,Frosmoth,Blizzard
84147,Frosmoth,Tailwind
84148,Frosmoth,Wide Guard
84149,Frosmoth,Quiver Dance
84150,Frosmoth,Hyper Beam
84151,Frosmoth,Giga Impact
84152,Frosmoth,Light Screen
84153,Frosmoth,Reflect
84154,Frosmoth,Safeguard
84155,Frosmoth,Rest
84156,Frosmoth,Snore
84157,Frosmoth,Protect
84158,Frosmoth,Icy Wind
84159,Frosmoth,Giga Drain
84160,Frosmoth,Attract
84161,Frosmoth,Hail
84162,Frosmoth,Facade
84163,Frosmoth,Helping Hand
84164,Frosmoth,Imprison
84165,Frosmoth,Weather Ball
84166,Frosmoth,Icicle Spear
84167,Frosmoth,U-turn
84168,Frosmoth,Avalanche
84169,Frosmoth,Round
84170,Frosmoth,Acrobatics
84171,Frosmoth,Air Slash
84172,Frosmoth,Ice Beam
84173,Frosmoth,Blizzard
84174,Frosmoth,Leech Life
84175,Frosmoth,Substitute
84176,Frosmoth,Endure
84177,Frosmoth,Sleep Talk
84178,Frosmoth,Calm Mind
84179,Frosmoth,Bug Buzz
84180,Frosmoth,Hurricane
84181,Frosmoth,Play Rough
84182,Frosmoth,Dazzling Gleam
84183,Frosmoth,Fairy Wind
84184,Frosmoth,Mirror Coat
84185,Frosmoth,Bug Bite
84186,Frosmoth,Triple Axel
84187,Frosmoth,Dual Wingbeat
84188,Frosmoth,Skitter Smack
84189,Frosmoth,Max Flutterby
84190,Frosmoth,Max Strike
84191,Frosmoth,Max Hailstorm
84192,Frosmoth,Max Airstream
84193,Frosmoth,Max Starfall
84194,Frosmoth,Max Mindstorm
84195,Frosmoth,Max Overgrowth
84196,Frosmoth,Max Guard
84197,Stonjourner,Rock Throw
84198,Stonjourner,Block
84199,Stonjourner,Rock Polish
84200,Stonjourner,Rock Tomb
84201,Stonjourner,Gravity
84202,Stonjourner,Stomp
84203,Stonjourner,Stealth Rock
84204,Stonjourner,Rock Slide
84205,Stonjourner,Body Slam
84206,Stonjourner,Wide Guard
84207,Stonjourner,Heavy Slam
84208,Stonjourner,Stone Edge
84209,Stonjourner,Mega Kick
84210,Stonjourner,Mega Kick
84211,Stonjourner,Hyper Beam
84212,Stonjourner,Giga Impact
84213,Stonjourner,Safeguard
84214,Stonjourner,Self-Destruct
84215,Stonjourner,Rest
84216,Stonjourner,Rock Slide
84217,Stonjourner,Snore
84218,Stonjourner,Protect
84219,Stonjourner,Attract
84220,Stonjourner,Sandstorm
84221,Stonjourner,Facade
84222,Stonjourner,Imprison
84223,Stonjourner,Rock Tomb
84224,Stonjourner,Sand Tomb
84225,Stonjourner,Rock Blast
84226,Stonjourner,Assurance
84227,Stonjourner,Wonder Room
84228,Stonjourner,Round
84229,Stonjourner,Bulldoze
84230,Stonjourner,Brutal Swing
84231,Stonjourner,Stomping Tantrum
84232,Stonjourner,Body Slam
84233,Stonjourner,Earthquake
84234,Stonjourner,Substitute
84235,Stonjourner,Endure
84236,Stonjourner,Sleep Talk
84237,Stonjourner,Superpower
84238,Stonjourner,Iron Defense
84239,Stonjourner,Earth Power
84240,Stonjourner,Stone Edge
84241,Stonjourner,Stealth Rock
84242,Stonjourner,Heavy Slam
84243,Stonjourner,Heat Crash
84244,Stonjourner,Body Press
84245,Stonjourner,Curse
84246,Stonjourner,Ancient Power
84247,Stonjourner,Meteor Beam
84248,Stonjourner,Max Flare
84249,Stonjourner,Max Strike
84250,Stonjourner,Max Knuckle
84251,Stonjourner,Max Rockfall
84252,Stonjourner,Max Quake
84253,Stonjourner,Max Darkness
84254,Stonjourner,Max Steelspike
84255,Stonjourner,Max Guard
84256,Eiscue,Powder Snow
84257,Eiscue,Tackle
84258,Eiscue,Mist
84259,Eiscue,Weather Ball
84260,Eiscue,Icy Wind
84261,Eiscue,Headbutt
84262,Eiscue,Amnesia
84263,Eiscue,Freeze-Dry
84264,Eiscue,Hail
84265,Eiscue,Aurora Veil
84266,Eiscue,Surf
84267,Eiscue,Blizzard
84268,Eiscue,Ice Punch
84269,Eiscue,Reflect
84270,Eiscue,Rest
84271,Eiscue,Snore
84272,Eiscue,Protect
84273,Eiscue,Icy Wind
84274,Eiscue,Attract
84275,Eiscue,Hail
84276,Eiscue,Whirlpool
84277,Eiscue,Facade
84278,Eiscue,Dive
84279,Eiscue,Weather Ball
84280,Eiscue,Icicle Spear
84281,Eiscue,Brine
84282,Eiscue,Avalanche
84283,Eiscue,Round
84284,Eiscue,Hydro Pump
84285,Eiscue,Surf
84286,Eiscue,Ice Beam
84287,Eiscue,Blizzard
84288,Eiscue,Agility
84289,Eiscue,Waterfall
84290,Eiscue,Amnesia
84291,Eiscue,Substitute
84292,Eiscue,Reversal
84293,Eiscue,Endure
84294,Eiscue,Sleep Talk
84295,Eiscue,Iron Defense
84296,Eiscue,Zen Headbutt
84297,Eiscue,Iron Head
84298,Eiscue,Liquidation
84299,Eiscue,Soak
84300,Eiscue,Aqua Ring
84301,Eiscue,Belly Drum
84302,Eiscue,Double-Edge
84303,Eiscue,Icicle Crash
84304,Eiscue,Head Smash
84305,Eiscue,Max Strike
84306,Eiscue,Max Knuckle
84307,Eiscue,Max Hailstorm
84308,Eiscue,Max Geyser
84309,Eiscue,Max Mindstorm
84310,Eiscue,Max Rockfall
84311,Eiscue,Max Steelspike
84312,Eiscue,Max Guard
84313,Indeedee,Stored Power
84314,Indeedee,Play Nice
84315,Indeedee,Encore
84316,Indeedee,Disarming Voice
84317,Indeedee,Psybeam
84318,Indeedee,Helping Hand
84319,Indeedee,After You
84320,Indeedee,Aromatherapy
84321,Indeedee,Psychic
84322,Indeedee,Calm Mind
84323,Indeedee,Power Split
84324,Indeedee,Psychic Terrain
84325,Indeedee,Last Resort
84326,Indeedee,Stored Power
84327,Indeedee,Play Nice
84328,Indeedee,Baton Pass
84329,Indeedee,Disarming Voice
84330,Indeedee,Psybeam
84331,Indeedee,Helping Hand
84332,Indeedee,Follow Me
84333,Indeedee,Aromatherapy
84334,Indeedee,Psychic
84335,Indeedee,Calm Mind
84336,Indeedee,Guard Split
84337,Indeedee,Psychic Terrain
84338,Indeedee,Healing Wish
84339,Indeedee,Pay Day
84340,Indeedee,Magical Leaf
84341,Indeedee,Light Screen
84342,Indeedee,Reflect
84343,Indeedee,Safeguard
84344,Indeedee,Rest
84345,Indeedee,Snore
84346,Indeedee,Protect
84347,Indeedee,Attract
84348,Indeedee,Facade
84349,Indeedee,Swift
84350,Indeedee,Helping Hand
84351,Indeedee,Imprison
84352,Indeedee,Power Swap
84353,Indeedee,Guard Swap
84354,Indeedee,Drain Punch
84355,Indeedee,Trick Room
84356,Indeedee,Wonder Room
84357,Indeedee,Magic Room
84358,Indeedee,Round
84359,Indeedee,Draining Kiss
84360,Indeedee,Psychic Terrain
84361,Indeedee,Mystical Fire
84362,Indeedee,Psychic
84363,Indeedee,Metronome
84364,Indeedee,Tri Attack
84365,Indeedee,Substitute
84366,Indeedee,Psyshock
84367,Indeedee,Endure
84368,Indeedee,Sleep Talk
84369,Indeedee,Baton Pass
84370,Indeedee,Encore
84371,Indeedee,Shadow Ball
84372,Indeedee,Future Sight
84373,Indeedee,Trick
84374,Indeedee,Hyper Voice
84375,Indeedee,Calm Mind
84376,Indeedee,Energy Ball
84377,Indeedee,Zen Headbutt
84378,Indeedee,Stored Power
84379,Indeedee,Ally Switch
84380,Indeedee,Play Rough
84381,Indeedee,Dazzling Gleam
84382,Indeedee,Psych Up
84383,Indeedee,Fake Out
84384,Indeedee,Extrasensory
84385,Indeedee,Psycho Shift
84386,Indeedee,Heal Pulse
84387,Indeedee,Terrain Pulse
84388,Indeedee,Expanding Force
84389,Indeedee,Max Flare
84390,Indeedee,Max Strike
84391,Indeedee,Max Knuckle
84392,Indeedee,Max Phantasm
84393,Indeedee,Max Starfall
84394,Indeedee,Max Mindstorm
84395,Indeedee,Max Overgrowth
84396,Indeedee,Max Guard
84397,Morpeko,Thunder Shock
84398,Morpeko,Tail Whip
84399,Morpeko,Leer
84400,Morpeko,Power Trip
84401,Morpeko,Quick Attack
84402,Morpeko,Flatter
84403,Morpeko,Bite
84404,Morpeko,Spark
84405,Morpeko,Torment
84406,Morpeko,Agility
84407,Morpeko,Bullet Seed
84408,Morpeko,Crunch
84409,Morpeko,Aura Wheel
84410,Morpeko,Thrash
84411,Morpeko,Thunder Punch
84412,Morpeko,Thunder Wave
84413,Morpeko,Rest
84414,Morpeko,Thief
84415,Morpeko,Snore
84416,Morpeko,Protect
84417,Morpeko,Scary Face
84418,Morpeko,Attract
84419,Morpeko,Facade
84420,Morpeko,Swift
84421,Morpeko,Revenge
84422,Morpeko,Brick Break
84423,Morpeko,Fake Tears
84424,Morpeko,Bullet Seed
84425,Morpeko,Payback
84426,Morpeko,Assurance
84427,Morpeko,Fling
84428,Morpeko,Thunder Fang
84429,Morpeko,Ice Fang
84430,Morpeko,Fire Fang
84431,Morpeko,Round
84432,Morpeko,Volt Switch
84433,Morpeko,Electroweb
84434,Morpeko,Snarl
84435,Morpeko,Electric Terrain
84436,Morpeko,Stomping Tantrum
84437,Morpeko,Thunderbolt
84438,Morpeko,Thunder
84439,Morpeko,Agility
84440,Morpeko,Substitute
84441,Morpeko,Outrage
84442,Morpeko,Endure
84443,Morpeko,Sleep Talk
84444,Morpeko,Crunch
84445,Morpeko,Uproar
84446,Morpeko,Taunt
84447,Morpeko,Dark Pulse
84448,Morpeko,Seed Bomb
84449,Morpeko,Nasty Plot
84450,Morpeko,Electro Ball
84451,Morpeko,Foul Play
84452,Morpeko,Wild Charge
84453,Morpeko,Psychic Fangs
84454,Morpeko,Swagger
84455,Morpeko,Super Fang
84456,Morpeko,Charge
84457,Morpeko,Tickle
84458,Morpeko,Rapid Spin
84459,Morpeko,Quash
84460,Morpeko,Parting Shot
84461,Morpeko,Fake Out
84462,Morpeko,Rising Voltage
84463,Morpeko,Lash Out
84464,Morpeko,Max Flare
84465,Morpeko,Max Lightning
84466,Morpeko,Max Strike
84467,Morpeko,Max Knuckle
84468,Morpeko,Max Hailstorm
84469,Morpeko,Max Wyrmwind
84470,Morpeko,Max Mindstorm
84471,Morpeko,Max Quake
84472,Morpeko,Max Darkness
84473,Morpeko,Max Overgrowth
84474,Morpeko,Max Guard
84475,Cufant,Tackle
84476,Cufant,Growl
84477,Cufant,Rollout
84478,Cufant,Rock Smash
84479,Cufant,Bulldoze
84480,Cufant,Stomp
84481,Cufant,Iron Defense
84482,Cufant,Dig
84483,Cufant,Strength
84484,Cufant,Iron Head
84485,Cufant,Play Rough
84486,Cufant,High Horsepower
84487,Cufant,Superpower
84488,Cufant,Mega Kick
84489,Cufant,Dig
84490,Cufant,Screech
84491,Cufant,Rest
84492,Cufant,Rock Slide
84493,Cufant,Snore
84494,Cufant,Protect
84495,Cufant,Attract
84496,Cufant,Facade
84497,Cufant,Brick Break
84498,Cufant,Rock Tomb
84499,Cufant,Mud Shot
84500,Cufant,Rock Blast
84501,Cufant,Fling
84502,Cufant,Round
84503,Cufant,Bulldoze
84504,Cufant,Brutal Swing
84505,Cufant,Stomping Tantrum
84506,Cufant,Body Slam
84507,Cufant,Substitute
84508,Cufant,Endure
84509,Cufant,Sleep Talk
84510,Cufant,Superpower
84511,Cufant,Iron Defense
84512,Cufant,Earth Power
84513,Cufant,Zen Headbutt
84514,Cufant,Power Whip
84515,Cufant,Iron Head
84516,Cufant,Stealth Rock
84517,Cufant,Work Up
84518,Cufant,Play Rough
84519,Cufant,High Horsepower
84520,Cufant,Body Press
84521,Cufant,Double-Edge
84522,Cufant,Belch
84523,Cufant,Curse
84524,Cufant,Slam
84525,Cufant,Fissure
84526,Cufant,Swagger
84527,Cufant,Whirlwind
84528,Cufant,Defense Curl
84529,Cufant,Steel Beam
84530,Cufant,Steel Roller
84531,Cufant,Max Strike
84532,Cufant,Max Knuckle
84533,Cufant,Max Ooze
84534,Cufant,Max Starfall
84535,Cufant,Max Mindstorm
84536,Cufant,Max Rockfall
84537,Cufant,Max Quake
84538,Cufant,Max Darkness
84539,Cufant,Max Overgrowth
84540,Cufant,Max Steelspike
84541,Cufant,Max Guard
84542,Copperajah,Heavy Slam
84543,Copperajah,Heavy Slam
84544,Copperajah,Tackle
84545,Copperajah,Growl
84546,Copperajah,Rollout
84547,Copperajah,Rock Smash
84548,Copperajah,Bulldoze
84549,Copperajah,Stomp
84550,Copperajah,Iron Defense
84551,Copperajah,Dig
84552,Copperajah,Strength
84553,Copperajah,Iron Head
84554,Copperajah,Play Rough
84555,Copperajah,High Horsepower
84556,Copperajah,Superpower
84557,Copperajah,Mega Kick
84558,Copperajah,Hyper Beam
84559,Copperajah,Giga Impact
84560,Copperajah,Dig
84561,Copperajah,Screech
84562,Copperajah,Rest
84563,Copperajah,Rock Slide
84564,Copperajah,Snore
84565,Copperajah,Protect
84566,Copperajah,Scary Face
84567,Copperajah,Attract
84568,Copperajah,Facade
84569,Copperajah,Revenge
84570,Copperajah,Brick Break
84571,Copperajah,Rock Tomb
84572,Copperajah,Mud Shot
84573,Copperajah,Rock Blast
84574,Copperajah,Payback
84575,Copperajah,Fling
84576,Copperajah,Round
84577,Copperajah,Bulldoze
84578,Copperajah,Snarl
84579,Copperajah,Brutal Swing
84580,Copperajah,Stomping Tantrum
84581,Copperajah,Body Slam
84582,Copperajah,Earthquake
84583,Copperajah,Substitute
84584,Copperajah,Outrage
84585,Copperajah,Endure
84586,Copperajah,Sleep Talk
84587,Copperajah,Taunt
84588,Copperajah,Superpower
84589,Copperajah,Iron Defense
84590,Copperajah,Earth Power
84591,Copperajah,Zen Headbutt
84592,Copperajah,Flash Cannon
84593,Copperajah,Power Whip
84594,Copperajah,Iron Head
84595,Copperajah,Stone Edge
84596,Copperajah,Stealth Rock
84597,Copperajah,Heavy Slam
84598,Copperajah,Work Up
84599,Copperajah,Heat Crash
84600,Copperajah,Play Rough
84601,Copperajah,High Horsepower
84602,Copperajah,Body Press
84603,Copperajah,Double-Edge
84604,Copperajah,Belch
84605,Copperajah,Curse
84606,Copperajah,Slam
84607,Copperajah,Fissure
84608,Copperajah,Swagger
84609,Copperajah,Whirlwind
84610,Copperajah,Defense Curl
84611,Copperajah,Steel Beam
84612,Copperajah,Steel Roller
84613,Copperajah,Max Flare
84614,Copperajah,Max Strike
84615,Copperajah,Max Knuckle
84616,Copperajah,Max Ooze
84617,Copperajah,Max Starfall
84618,Copperajah,Max Wyrmwind
84619,Copperajah,Max Mindstorm
84620,Copperajah,Max Rockfall
84621,Copperajah,Max Quake
84622,Copperajah,Max Darkness
84623,Copperajah,Max Overgrowth
84624,Copperajah,Max Steelspike
84625,Copperajah,Max Guard
84626,Copperajah,G-Max Steelsurge
84627,Dracozolt,Tackle
84628,Dracozolt,Thunder Shock
84629,Dracozolt,Charge
84630,Dracozolt,Aerial Ace
84631,Dracozolt,Ancient Power
84632,Dracozolt,Pluck
84633,Dracozolt,Dragon Tail
84634,Dracozolt,Stomp
84635,Dracozolt,Slam
84636,Dracozolt,Discharge
84637,Dracozolt,Bolt Beak
84638,Dracozolt,Dragon Pulse
84639,Dracozolt,Dragon Rush
84640,Dracozolt,Mega Punch
84641,Dracozolt,Mega Kick
84642,Dracozolt,Thunder Punch
84643,Dracozolt,Hyper Beam
84644,Dracozolt,Giga Impact
84645,Dracozolt,Fire Spin
84646,Dracozolt,Thunder Wave
84647,Dracozolt,Rest
84648,Dracozolt,Rock Slide
84649,Dracozolt,Snore
84650,Dracozolt,Protect
84651,Dracozolt,Rain Dance
84652,Dracozolt,Sunny Day
84653,Dracozolt,Facade
84654,Dracozolt,Rock Tomb
84655,Dracozolt,Rock Blast
84656,Dracozolt,Thunder Fang
84657,Dracozolt,Fire Fang
84658,Dracozolt,Round
84659,Dracozolt,Bulldoze
84660,Dracozolt,Brutal Swing
84661,Dracozolt,Stomping Tantrum
84662,Dracozolt,Breaking Swipe
84663,Dracozolt,Body Slam
84664,Dracozolt,Flamethrower
84665,Dracozolt,Low Kick
